timeindex,AT-hydro-phs,AT-hydro-reservoir,AT-lithium-battery,BE-hydro-phs,BE-hydro-reservoir,BE-lithium-battery,CH-hydro-phs,CH-hydro-reservoir,CH-lithium-battery,CZ-hydro-phs,CZ-hydro-reservoir,CZ-lithium-battery,DE-flex-decentral_heat-tes,DE-hydro-phs,DE-hydro-reservoir,DE-lithium-battery,DK-lithium-battery,FR-hydro-phs,FR-hydro-reservoir,FR-lithium-battery,LU-hydro-phs,LU-hydro-reservoir,LU-lithium-battery,NL-lithium-battery,NO-hydro-phs,NO-hydro-reservoir,PL-hydro-phs,PL-lithium-battery,SE-hydro-reservoir,SE-lithium-battery
2030-08-18 12:00:00,153558.361965,3222043.08587,172.517634398,1682.43703448,70120.1229027,319.866103409,479043.237264,6976643.51265,288.864489166,3960.66539355,45258.3713712,2633.54085578,8420.46273011,23347.251448,415607.728227,16629.3598789,1866.15,30026.079272,9700827.52257,4214.34663765,1983.29116903,800013.686954,107.649028062,960.898669239,350018.312,104134186.907,4089.30773733,4801.42478356,47312338.4959,3881.66991696
2030-08-18 13:00:00,153558.361965,3224348.27614,172.517634398,1682.43703448,70125.0219878,319.866103409,479043.237264,6979429.2354,288.864489166,3960.66539355,45271.7714499,2633.54085578,8420.46273011,23347.251448,415826.348081,16629.3598789,1866.15,34789.2189928,9701611.35409,5254.8644251,1983.29116903,800021.302162,107.649028062,960.898669239,350018.312,104120132.554,4089.30773733,4801.42478356,47309930.3931,3709.3283867
2030-08-18 14:00:00,153558.361965,3226651.84547,172.517634398,1682.43703448,70129.9252899,319.866103409,479043.237264,6982213.99643,288.864489166,3960.66539355,45285.1724095,2633.54085578,8420.46273011,23347.251448,416044.955833,16629.3598789,1866.15,39552.3587137,9702394.67978,6295.38221255,1983.29116903,800028.923926,107.649028062,960.898669239,350018.312,104120175.888,4089.30773733,4801.42478356,47307552.463,3536.98685645
2030-08-18 15:00:00,152653.131289,3228953.80812,172.517634398,1682.43703448,70134.8327455,319.866103409,479043.237264,6984997.89631,288.864489166,3960.66539355,45248.5742824,2633.54085578,8420.46273011,23347.251448,416263.549917,16629.3598789,1866.15,40732.7113062,9703177.49652,7335.9,1983.29116903,800036.552146,107.649028062,960.898669239,350018.312,104120073.269,4089.30773733,4801.42478356,47302747.2044,3364.6453262
2030-08-18 16:00:00,152653.131289,3226669.50766,172.517634398,1682.43703448,70139.7442936,206.232397877,478399.018317,6987781.04181,192.576326111,3960.66539355,45211.9770909,2633.54085578,6727.95157697,23347.251448,415486.228717,11203.373494,1554.7463278,40732.7113062,9703959.80125,7335.9,1983.29116903,800044.186727,71.7660187079,480.449334619,350018.312,104120349.301,4089.30773733,4801.42478356,47297957.3379,4341.24733096
2030-08-18 17:00:00,152413.784306,3224180.79011,172.517634398,1682.43703448,70144.6598753,206.232397877,478399.018317,6983237.27233,192.576326111,3960.66539355,45175.3808466,1755.69390386,4900.07859704,17695.2493402,414708.890566,5601.68674702,1243.3426556,39749.4858252,9704741.59098,7335.9,1983.29116903,800051.827579,71.7660187079,0.0,350018.312,104119470.674,4089.30773733,3233.92355643,47294925.0758,4168.90580071
2030-08-18 18:00:00,151764.43754,3221690.52122,172.517634398,1682.43703448,70149.5794344,206.232397877,478399.018317,6978303.65251,192.576326111,3960.66539355,45138.7855514,1755.69390386,3003.35273984,11462.430332,413931.533747,0.0,931.938983404,39749.4858252,9705522.86279,6111.76142653,1983.29116903,800059.474612,35.8830093539,0.0,350018.312,104105440.501,4089.30773733,1616.96177822,47291435.9498,5145.50780547
2030-08-18 19:00:00,151764.43754,3219459.31473,86.258817199,1682.43703448,70154.5029168,206.232397877,478399.018317,6978893.12438,192.576326111,3960.66539355,45102.1911965,877.846951928,1287.89062761,1165.53866968,413154.156493,0.0,620.535311205,38954.8887398,9706303.61383,4887.62285306,1273.25104513,800067.127745,35.8830093539,0.0,350018.312,104104898.25,4089.30773733,0.0,47286692.4356,4973.16627522
2030-08-18 20:00:00,151764.43754,3217656.01227,86.258817199,1682.43703448,70159.430271,206.232397877,478399.018317,6979729.46404,192.576326111,3960.66539355,45065.597763,877.846951928,0.0,0.0,412376.756987,0.0,309.131639007,35734.1429204,9707083.84132,3663.48427959,649.67075407,800074.786895,35.8830093539,0.0,350018.312,104104322.889,4089.30773733,0.0,47284638.0637,4800.82474497
2030-08-18 21:00:00,151764.43754,3217802.03666,86.258817199,1682.43703448,70164.3614478,206.232397877,478399.018317,6980944.06787,192.576326111,3960.66539355,45029.0052218,877.846951928,0.0,0.0,412595.233362,0.0,309.131639007,35734.1429204,9707863.54252,2439.34570612,649.67075407,800082.451988,35.8830093539,0.0,350018.312,104104323.54,4089.30773733,0.0,47284710.6239,3651.88120995
2030-08-18 22:00:00,151764.43754,3220093.32792,86.258817199,1682.43703448,70169.2964003,206.232397877,478399.018317,6983725.27618,192.576326111,3960.66539355,45042.4135334,877.846951928,0.0,0.0,412813.6837,0.0,309.131639007,35734.1429204,9708642.7148,2439.34570612,649.67075407,800090.122949,35.8830093539,0.0,350018.312,104105037.26,4089.30773733,0.0,47283427.1911,4628.48321472
2030-08-18 23:00:00,151764.43754,3222383.20207,86.258817199,1682.43703448,70174.235084,206.232397877,478399.018317,6986506.65095,192.576326111,3960.66539355,45055.8226483,877.846951928,0.0,0.0,413032.106033,0.0,309.131639007,35734.1429204,9709421.35557,2439.34570612,649.67075407,800097.79971,35.8830093539,0.0,350018.312,104091025.377,4089.30773733,0.0,47283584.3462,4456.14168446
2030-08-19 00:00:00,151764.43754,3224671.69222,86.258817199,1682.43703448,70179.1774568,206.232397877,478399.018317,6989288.34853,192.576326111,3960.66539355,45069.2325064,877.846951928,0.0,0.0,413250.498343,0.0,309.131639007,35734.1429204,9710199.4623,2439.34570612,649.67075407,800105.482206,35.8830093539,0.0,350018.312,104092422.325,4089.30773733,0.0,47282964.8478,5432.74368923
2030-08-19 01:00:00,151764.43754,3226958.83295,86.258817199,1682.43703448,70184.1234792,206.232397877,478399.018317,6992070.52866,192.576326111,3960.66539355,45082.6430388,877.846951928,0.0,0.0,413468.858591,0.0,573.824760375,35734.1429204,9710977.03256,2448.27714694,649.67075407,800113.170375,35.8830093539,0.0,350018.312,104094009.213,4089.30773733,0.0,47283665.2082,5260.40215898
2030-08-19 02:00:00,151764.43754,3229244.65764,86.258817199,1682.43703448,70189.0731144,206.232397877,478399.018317,6994853.34337,192.576326111,3960.66539355,45096.0541723,877.846951928,0.0,0.0,413687.184831,0.0,622.807344397,35734.1429204,9711754.06393,2448.27714694,649.67075407,800120.864159,35.8830093539,0.0,350018.312,104099467.178,4089.30773733,0.0,47280187.6202,5088.06062872
2030-08-19 03:00:00,151764.43754,3231529.19784,86.258817199,1682.43703448,70194.026329,206.232397877,478399.018317,6997636.93423,192.576326111,3960.66539355,45109.4658304,877.846951928,0.0,0.0,413905.475239,0.0,622.807344397,35734.1429204,9712530.55407,2448.27714694,649.67075407,800128.563508,35.8830093539,0.0,350018.312,104085466.665,4089.30773733,0.0,47282014.9461,3939.11709371
2030-08-19 04:00:00,151764.43754,3231147.3718,86.258817199,1682.43703448,70198.9830925,206.232397877,478399.018317,6998821.06775,192.576326111,3960.66539355,45122.8779337,877.846951928,0.0,0.0,414123.728114,0.0,622.807344397,35734.1429204,9713306.50068,2448.27714694,649.67075407,800136.268373,35.8830093539,0.0,350018.312,104071468.595,4089.30773733,0.0,47282985.8047,3766.77556346
2030-08-19 05:00:00,151764.43754,3229141.35856,86.258817199,616.283142592,70203.9433775,113.633705532,478399.018317,6998715.75617,96.2881630554,3960.66539355,45086.2903999,0.0,0.0,0.0,413346.041877,0.0,311.403672199,35734.1429204,9714081.9015,1224.13857347,0.0,800143.978711,0.0,0.0,350018.312,104070138.172,4089.30773733,0.0,47283293.1872,3594.4340332
2030-08-19 06:00:00,151764.43754,3228624.22144,0.0,616.283142592,70208.9071598,0.0,477296.210585,7001502.41999,0.0,3960.66539355,45049.7031434,0.0,0.0,0.0,413564.21507,0.0,0.0,33058.3352465,9714856.75432,0.0,0.0,800151.694486,0.0,0.0,350018.312,104068362.808,4089.30773733,0.0,47282030.1994,3422.09250295
2030-08-19 07:00:00,151764.43754,3230903.90205,0.0,616.283142592,70213.8744182,0.0,477296.210585,7004290.32136,0.0,3960.66539355,45063.1160756,0.0,0.0,0.0,413782.346359,0.0,0.0,33058.3352465,9715631.057,0.0,0.0,800159.415665,0.0,0.0,350018.312,104066694.41,4089.30773733,0.0,47277483.3881,3249.7509727
2030-08-19 08:00:00,151764.43754,3233182.42814,0.0,616.283142592,70218.8451346,0.0,477296.210585,7007079.54941,0.0,3960.66539355,45076.5291047,0.0,0.0,0.0,414000.434532,0.0,0.0,33058.3352465,9716404.80742,0.0,0.0,800167.142218,0.0,0.0,350018.312,104066531.731,4089.30773733,0.0,47272953.8743,4226.35297746
2030-08-19 09:00:00,151764.43754,3235459.82018,73.3199946192,616.283142592,70223.8192941,85.2252791491,477296.210585,7009870.1828,81.8449385971,3960.66539355,45089.9421361,246.215226932,0.0,0.0,414218.478499,4761.43373497,0.0,33058.3352465,9717178.00353,1040.51778745,0.0,800174.874124,30.5005579508,360.337000965,350018.312,104052543.547,4089.30773733,0.0,47270880.6316,4054.01144721
2030-08-19 10:00:00,151764.43754,3237736.09676,146.639989238,1612.21235694,70228.7968847,181.813928851,481273.865264,7012662.28971,163.689877194,3960.66539355,45103.355072,992.38513607,0.0,1301.6685103,414436.477291,9522.86746994,264.693121369,37821.4749673,9717950.64332,2081.0355749,0.0,800182.611362,61.0011159017,768.718935391,350018.312,104054211.331,4089.30773733,0.0,47266385.9628,3881.66991696
2030-08-19 11:00:00,151764.43754,3240011.27467,219.959983858,2608.1415713,70233.7778977,278.402578554,485251.519944,7015455.92783,245.534815791,3960.66539355,45116.7678114,1738.55504521,5314.85396397,9781.44285399,414654.430063,14284.3012049,529.386242738,42584.6146882,9718722.72483,3121.55336235,888.542064283,800190.353921,91.5016738525,1177.10086982,350018.312,104053696.136,4089.30773733,0.0,47265075.5531,3709.3283867
2030-08-19 12:00:00,153082.001107,3242285.36882,293.279978477,3604.07078565,70238.7623273,374.991228256,489229.174623,7018251.14436,327.379754388,3960.66539355,45130.1802504,2484.72495435,12010.1353239,18261.2171977,414872.336091,19045.7349399,794.079364107,47347.754409,9719494.24615,4162.0711498,1777.08412857,800198.10179,122.002231803,1585.48280424,350018.312,104053681.453,4089.30773733,0.0,47264271.4724,4685.93039147
2030-08-19 13:00:00,153082.001107,3244558.39228,366.599973096,4600.0,70243.750171,471.579877958,492990.352049,7021047.97602,409.224692985,3960.66539355,45143.5922819,3230.89486349,15035.1442285,24288.8180995,415090.194775,23807.1686748,1058.77248548,52110.8941298,9720265.20542,5202.58893725,1777.08412857,800205.854967,152.502789754,1993.86473867,350018.312,104054205.584,4089.30773733,0.0,47265440.7318,4513.58886122
2030-08-19 14:00:00,153082.001107,3246830.35629,439.919967715,4600.0,70248.7414291,568.16852766,492990.352049,7023846.44906,491.069631582,3960.66539355,45157.003796,3230.89486349,15035.1442285,24288.8180995,415308.005635,28568.6024098,1323.46560684,56874.0338506,9721035.60083,6243.1067247,1777.08412857,800213.613451,183.003347705,2402.2466731,350018.312,104040223.517,4089.30773733,0.0,47266823.7353,4341.24733096
2030-08-19 15:00:00,153082.001107,3249101.27023,439.919967715,4600.0,70253.7361054,568.16852766,492990.352049,7026646.57923,572.914570179,3960.66539355,45170.4146794,3579.2851472,15035.1442285,24288.8180995,415525.768315,29591.4371716,1323.46560684,56874.0338506,9721805.43062,7283.62451215,1777.08412857,800221.377247,213.503905656,2402.2466731,350018.312,104041515.45,4089.30773733,0.0,47267831.7048,4168.90580071
2030-08-19 16:00:00,153082.001107,3251371.14162,439.919967715,4600.0,70258.7342063,568.16852766,492990.352049,7029448.37179,572.914570179,3960.66539355,45183.8248159,3579.2851472,15035.1442285,24288.8180995,415743.48258,29591.4371716,1243.23874106,56874.0338506,9722574.69306,7283.62451215,1777.08412857,800229.146368,213.503905656,2402.2466731,350018.312,104042776.594,4089.30773733,0.0,47266596.6174,5145.50780547
2030-08-19 17:00:00,153082.001107,3253639.97618,353.661150516,4600.0,70263.7357418,454.534822128,492990.352049,7032251.82155,476.626407124,3960.66539355,45197.2340862,2701.43819528,13214.6936864,24288.8180995,415961.148318,23989.7504245,931.835068857,56874.0338506,9723343.3865,6059.48593868,1777.08412857,800236.920827,177.620896302,1921.79733848,350018.312,104043531.931,4089.30773733,0.0,47266654.1889,3996.56427046
2030-08-19 18:00:00,153082.001107,3255907.77773,267.402333317,3272.09438086,70268.7407245,340.901116596,492990.352049,7035056.91279,380.338244069,3960.66539355,45210.642368,1823.59124335,11334.6683143,24288.8180995,416178.76554,18388.0636775,620.431396658,55825.0647804,9724111.50932,4835.34736521,1777.08412857,800244.700644,141.737886948,1441.34800386,350018.312,104044074.034,4089.30773733,0.0,47264686.6283,4973.16627522
2030-08-19 19:00:00,153082.001107,3258174.54827,181.143516118,2655.81123827,70273.7491706,227.267411064,492990.352049,7035796.48755,284.050081013,3960.66539355,45224.0495357,945.74429142,9631.60948636,24288.8180995,416396.334378,12786.3769305,309.02772446,52209.6580686,9724879.05995,3611.20879174,1777.08412857,800252.485845,105.854877594,960.898669239,350018.312,104030094.474,4089.30773733,0.0,47260350.2934,4800.82474497
2030-08-19 20:00:00,153082.001107,3260440.28797,94.8846989189,1327.90561914,70278.761099,113.633705532,492990.352049,7038604.77276,187.761917958,3960.66539355,45237.4554609,673.862010909,8358.3684071,24288.8180995,416613.855085,7184.69018346,0.0,46060.4024007,9725646.03687,2387.07021827,1777.08412857,800260.276459,69.9718682402,480.449334619,350018.312,104030219.416,4089.30773733,0.0,47261546.3073,4628.48321472
2030-08-19 21:00:00,153082.001107,3262704.99512,8.6258817199,0.0,70283.7765318,0.0,492990.352049,7041414.58947,91.4737549026,3960.66539355,45250.8600121,673.862010909,7574.51990652,24288.8180995,416831.32804,1583.00343644,13.2836983277,46060.4024007,9726412.43862,1162.9316448,1777.08412857,800268.072521,34.0888588862,0.0,350018.312,104030642.819,4089.30773733,0.0,47263050.2278,5605.08521948
2030-08-19 22:00:00,153082.001107,3264968.66619,0.0,0.0,70288.7954942,0.0,492990.352049,7044225.88006,0.0,3960.66539355,45264.2630545,673.862010909,6980.23656163,24288.8180995,417048.753741,0.0,243.204743644,46060.4024007,9727178.26377,0.0,1777.08412857,800275.874068,0.0,0.0,350018.312,104031672.59,4089.30773733,0.0,47268063.0622,4456.14168446
2030-08-19 23:00:00,153082.001107,3267231.29578,0.0,0.0,70293.8180147,0.0,492990.352049,7047038.57641,0.0,3960.66539355,45277.6644505,673.862010909,6361.43963917,24288.8180995,417266.132809,0.0,507.897865013,46060.4024007,9727943.51096,0.0,1777.08412857,800283.681147,0.0,0.0,350018.312,104033088.86,4089.30773733,0.0,47271383.4781,5432.74368923
2030-08-20 00:00:00,153082.001107,3269492.87667,0.0,0.0,70298.8441244,0.0,492990.352049,7049852.59992,0.0,3960.66539355,45291.0640592,673.862010909,5713.92960193,24288.8180995,417483.465988,0.0,772.590986382,46060.4024007,9728708.17886,0.0,1777.08412857,800291.493804,0.0,0.0,350018.312,104019108.352,4089.30773733,0.0,47274238.7171,6409.34569399
2030-08-20 01:00:00,153082.001107,3271753.40005,0.0,0.0,70303.8738559,0.0,492990.352049,7052667.86334,0.0,3960.66539355,45304.4617389,673.862010909,5713.92960193,24288.8180995,417700.75412,0.0,874.302236843,46060.4024007,9729472.26619,0.0,1777.08412857,800299.312092,0.0,0.0,350018.312,104020342.675,4089.30773733,0.0,47278958.4645,5260.40215898
2030-08-20 02:00:00,153082.001107,3274012.8566,0.0,0.0,70308.907234,0.0,492990.352049,7055484.2781,0.0,3960.66539355,45317.8573547,673.862010909,5713.92960193,24288.8180995,417917.998043,0.0,874.302236843,46060.4024007,9730235.7717,0.0,1777.08412857,800307.136048,0.0,0.0,350018.312,104021634.455,4089.30773733,0.0,47281671.9179,6237.00416374
2030-08-20 03:00:00,153082.001107,3276271.23678,0.0,0.0,70313.9442739,0.0,492990.352049,7058301.75614,0.0,3960.66539355,45331.2507806,673.862010909,5713.92960193,24288.8180995,418135.19857,0.0,874.302236843,46060.4024007,9730998.69415,0.0,1777.08412857,800314.965695,0.0,0.0,350018.312,104023104.004,4089.30773733,0.0,47285269.787,6064.66263349
2030-08-20 04:00:00,153082.001107,3278528.53079,0.0,0.0,70318.9849811,0.0,492990.352049,7061120.20989,0.0,3960.66539355,45344.6418999,673.862010909,5713.92960193,24288.8180995,418352.356488,0.0,774.398619283,46060.4024007,9731761.03232,0.0,1777.08412857,800322.801043,0.0,0.0,350018.312,104024792.165,4089.30773733,0.0,47288943.9488,6064.66263349
2030-08-20 05:00:00,153082.001107,3280784.72862,0.0,0.0,70324.0293515,0.0,492990.352049,7063939.5523,0.0,3960.66539355,45358.0306047,673.862010909,5713.92960193,24288.8180995,418569.472557,0.0,462.994947085,46060.4024007,9732522.78501,0.0,1777.08412857,800330.642086,0.0,0.0,350018.312,104010807.902,4089.30773733,0.0,47292291.6758,5892.32110324
2030-08-20 06:00:00,153082.001107,3283039.82,0.0,0.0,70329.0773714,0.0,492990.352049,7066759.69684,0.0,3960.66539355,45371.416796,673.862010909,5713.92960193,24288.8180995,418786.547509,0.0,277.991271787,46060.4024007,9733283.95104,0.0,1777.08412857,800338.488801,0.0,0.0,350018.312,104011953.319,4089.30773733,0.0,47295735.8455,5719.97957298
2030-08-20 07:00:00,153082.001107,3285293.79444,3.68358766574,0.0,70334.1290174,11.8744305185,492990.352049,7069580.55745,4.11187982058,3960.66539355,45384.8003841,673.862010909,5713.92960193,24288.8180995,419003.582052,368.902311111,277.991271787,46060.4024007,9734044.52923,52.2754878495,1777.08412857,800346.341152,1.53234434413,20.5170590148,350018.312,104012571.043,4089.30773733,1374.41751148,47299077.6385,5719.97957298
2030-08-20 08:00:00,153082.001107,3287546.64121,77.0035822849,208.430489183,70339.1842563,108.463080221,494818.199462,7072402.04862,85.9568184176,3960.66539355,45398.1812879,1420.03192005,5713.92960193,24288.8180995,419220.576865,5130.33604608,542.684393156,50823.5421215,9734804.51845,1092.7932753,1777.08412857,800354.199089,32.032902295,428.898993441,350018.312,104017057.296,4089.30773733,2748.83502297,47299309.3166,4571.03603797
2030-08-20 09:00:00,153082.001107,3289798.34935,150.323576904,1204.35970353,70344.2430456,205.051729923,498795.854141,7075224.08532,167.801757015,3960.66539355,45411.5594356,2166.20182919,6979.02611205,32768.5924432,419437.532603,9891.76978105,807.377514524,55586.6818423,9735563.91756,2133.31106275,2326.91587143,800362.062544,62.5334602458,837.280927868,350018.312,104017771.434,4634.03205892,4123.25253445,47303053.2809,4398.69450771
2030-08-20 10:00:00,158326.073313,3292048.90765,223.643571523,2200.28891789,70349.3053329,301.640379625,502773.508821,7078046.58303,249.646695612,4066.41679996,45424.9347643,2912.37173833,12402.7225921,41248.3667869,419654.449893,14653.203516,1072.07063589,60349.8215631,9736322.72545,3173.8288502,2326.91587143,800369.931436,93.0340181966,1245.66286229,350018.312,104003783.21,5845.23604058,5497.67004593,47298968.6826,4398.69450771
2030-08-20 11:00:00,163570.145519,3294298.30467,296.963566142,3196.21813224,70354.3710562,398.229029328,506751.1635,7080869.45775,331.491634209,4932.44220374,45438.3072201,3658.54164746,22496.6598474,49728.1411305,419871.329336,19414.637251,1336.76375726,65112.9612839,9737080.94102,4214.34663765,3215.45793572,800377.80567,123.534576147,1654.04479672,350018.312,104005222.736,7133.88184141,6872.08755742,47302609.2003,5375.29651248
2030-08-20 12:00:00,168814.217726,3296546.52873,370.283560762,4192.14734659,70359.4401438,494.81767903,510728.81818,7083692.62598,413.336572806,5000.0,45451.6767581,4404.7115566,24179.6431575,58207.9154742,420088.171505,24176.070986,1601.45687863,69876.1010048,9737838.56321,5254.8644251,4104.0,800385.685133,154.035134098,2062.42673115,350018.312,104006754.387,7301.98390735,8246.5050689,47307246.5146,5202.95498223
2030-08-20 13:00:00,169141.452836,3298793.56794,443.603555381,4600.0,70364.5125144,591.406328732,514706.472859,7086516.00472,495.181511403,5000.0,45465.0433423,5150.88146574,34273.5804129,58749.6,420304.976949,28937.5047209,1866.15,74639.2407256,9738595.59094,6295.38221255,4104.0,800393.569699,184.535692049,2470.80866557,350018.312,104008374.312,7301.98390735,8982.56035367,47312787.5591,4054.01144721
2030-08-20 14:00:00,169141.452836,3301039.41013,516.92355,4600.0,70369.5880771,680.97315,514706.472859,7089339.51148,577.02645,5000.0,45478.4069457,5150.88146574,34273.5804129,58749.6,420521.746188,33569.25,1866.15,75176.714923,9739352.02318,7335.9,4104.0,800401.459227,215.03625,2879.1906,350018.312,104009827.172,7301.98390735,9689.97315,47315801.8659,5030.61345197
2030-08-20 15:00:00,169141.452836,3303284.04293,516.92355,4600.0,70374.6667313,680.97315,514706.472859,7092163.0643,577.02645,5000.0,45491.7675506,5150.88146574,34273.5804129,58749.6,420738.479719,33569.25,1866.15,75176.714923,9740107.8589,7335.9,4104.0,800409.353561,215.03625,2879.1906,350018.312,103995837.872,7301.98390735,9689.97315,47319433.9442,4858.27192172
2030-08-20 16:00:00,169141.452836,3305527.45371,431.294085995,4600.0,70379.7483668,680.97315,514706.472859,7094986.58169,481.440815277,5000.0,45505.1251479,5150.88146574,34273.5804129,58749.6,420955.178007,33569.25,1866.15,75176.714923,9740863.09711,6120.69286735,4104.0,800417.252529,215.03625,2879.1906,350018.312,103996169.623,7301.98390735,9689.97315,47315443.8737,4858.27192172
2030-08-20 17:00:00,169141.452836,3305618.30785,345.035268796,4600.0,70384.8328637,567.339444468,514082.980657,7097809.9827,385.152652221,5000.0,45468.4797376,4273.03451381,32375.7802555,58749.6,421171.841497,27967.563253,1554.7463278,68825.8619619,9741617.73681,4896.55429388,4104.0,800425.155944,179.153240646,2398.74126538,350018.312,103996030.537,7301.98390735,9600.05982214,47317736.4839,4685.93039147
2030-08-20 18:00:00,165190.812232,3307859.2358,258.776451597,4600.0,70389.9200924,453.705738936,514082.980657,7098326.53471,288.864489166,5000.0,45431.8313289,3395.18756189,30434.2267803,58749.6,421273.49136,22365.876506,1243.3426556,62475.0090008,9742371.77703,3672.41572041,4104.0,800433.063606,143.270231292,1918.29193076,350018.312,103995965.595,7301.98390735,7983.09804392,47320686.9543,4513.58886122
2030-08-20 19:00:00,165190.812232,3307483.78227,172.517634398,3786.35405212,70395.0099137,340.072033404,514082.980657,7099673.86849,192.576326111,5000.0,45395.1799398,2517.34060996,28667.8819035,58749.6,420494.186469,16764.1897589,931.938983404,56124.1560397,9743125.21682,2448.27714694,4104.0,800440.975298,107.387221938,1437.84259614,350018.312,103995834.86,7301.98390735,6366.13626571,47322766.5031,4513.58886122
2030-08-20 20:00:00,165190.812232,3307981.94493,86.258817199,3786.35405212,70400.1021788,226.438327872,514082.980657,7101183.46108,96.2881630554,5000.0,45358.5255972,1639.49365803,27333.6987031,58749.6,420710.747945,11162.5030119,620.535311205,49773.3030786,9743878.05525,1224.13857347,4104.0,800448.890788,71.5042125843,957.393261523,350018.312,103981850.459,7301.98390735,5850.47320805,47322925.198,5490.19086598
2030-08-20 21:00:00,165190.812232,3309165.98963,0.0,3786.35405212,70405.1967292,198.029901489,512897.948561,7104005.59705,0.0,5000.0,45371.8683373,761.646706102,26491.545,58749.6,420927.276122,5560.81626489,309.131639007,49773.3030786,9744630.29141,0.0,4104.0,800456.809831,35.6212032304,837.280927868,350018.312,103982512.901,7301.98390735,5850.47320805,47324447.6609,5317.84933573
2030-08-20 22:00:00,165190.812232,3311401.7901,0.0,3786.35405212,70410.2933968,198.029901489,512897.948561,7106827.21942,0.0,5000.0,45385.208205,761.646706102,26491.545,58749.6,421143.771311,977.957154428,0.0,49773.3030786,9745381.92439,0.0,4104.0,800464.732165,32.032902295,837.280927868,350018.312,103983533.344,7301.98390735,5850.47320805,47326523.4573,5145.50780547
2030-08-20 23:00:00,165190.812232,3313636.27362,0.0,3786.35405212,70415.3920038,198.029901489,512897.948561,7109648.25028,0.0,5000.0,45398.5452544,761.646706102,26491.545,58749.6,421360.233794,977.957154428,0.0,49773.3030786,9746132.95331,0.0,4104.0,800472.657513,32.032902295,837.280927868,350018.312,103984940.168,7301.98390735,5850.47320805,47330438.1243,3996.56427046
2030-08-21 00:00:00,165190.812232,3315869.42567,0.0,3786.35405212,70420.4923628,198.029901489,512897.948561,7112468.61221,0.0,5000.0,45411.8795485,761.646706102,26491.545,58749.6,421576.663826,977.957154428,0.0,49773.3030786,9746883.37731,0.0,4104.0,800480.585585,32.032902295,837.280927868,350018.312,103986722.889,7301.98390735,5850.47320805,47332581.0806,4973.16627522
2030-08-21 01:00:00,165190.812232,3318101.23139,0.0,3786.35405212,70425.5942808,198.029901489,512897.948561,7115288.22846,0.0,5000.0,45425.2111563,761.646706102,26491.545,58749.6,421793.061616,977.957154428,0.0,49773.3030786,9747633.19556,0.0,4104.0,800488.51608,32.032902295,837.280927868,350018.312,103972752.446,7301.98390735,5850.47320805,47334716.2403,5949.76827999
2030-08-21 02:00:00,165190.812232,3320331.6751,0.0,3786.35405212,70430.6975769,198.029901489,512897.948561,7118107.0236,0.0,5000.0,45438.5401412,761.646706102,26491.545,58749.6,422009.427235,977.957154428,0.0,49773.3030786,9748382.40725,0.0,4104.0,800496.448717,32.032902295,837.280927868,350018.312,103975082.564,7301.98390735,5850.47320805,47338822.2704,4800.82474497
2030-08-21 03:00:00,165190.812232,3322560.74018,0.0,3786.35405212,70435.8020858,198.029901489,512897.948561,7120924.92367,0.0,5000.0,45451.8665579,761.646706102,26491.545,58749.6,422225.760594,977.957154428,0.0,49773.3030786,9749131.01163,0.0,4104.0,800504.38324,32.032902295,837.280927868,350018.312,103981544.597,7301.98390735,5850.47320805,47337605.4814,4628.48321472
2030-08-21 04:00:00,165190.812232,3324788.40908,0.0,3786.35405212,70440.9076583,198.029901489,512897.948561,7123741.85615,0.0,5000.0,45465.1904523,761.646706102,26491.545,58749.6,422442.061447,977.957154428,0.0,49773.3030786,9749879.00801,0.0,4104.0,800512.319415,32.032902295,837.280927868,350018.312,103984364.747,7301.98390735,5850.47320805,47333797.4015,4456.14168446
2030-08-21 05:00:00,165190.812232,3327014.66329,0.0,3786.35405212,70446.0141611,198.029901489,512897.948561,7126557.75004,0.0,5000.0,45478.5118619,761.646706102,26491.545,58749.6,422658.329389,977.957154428,0.0,49773.3030786,9750626.39573,0.0,4104.0,800520.257037,32.032902295,837.280927868,350018.312,103987449.774,7301.98390735,5850.47320805,47336126.2319,4456.14168446
2030-08-21 06:00:00,165190.812232,3329239.48338,0.0,3786.35405212,70451.121477,198.029901489,512897.948561,7129372.53575,0.0,5000.0,45491.8308155,761.646706102,26491.545,58749.6,422874.563855,977.957154428,0.0,49773.3030786,9751373.17419,0.0,4104.0,800528.195923,32.032902295,837.280927868,350018.312,103973503.801,7301.98390735,5850.47320805,47337373.9499,5432.74368923
2030-08-21 07:00:00,165190.812232,3331462.84899,73.3199946192,3786.35405212,70456.2295045,198.029901489,512897.948561,7132186.14521,81.8449385971,5000.0,45505.1473329,1507.81661524,26491.545,58749.6,423090.764124,3895.63072664,13.2981504178,49773.3030786,9752119.34281,0.0,4104.0,800536.135915,32.032902295,837.280927868,350018.312,103959563.809,7301.98390735,5850.47320805,47339595.0759,5260.40215898
2030-08-21 08:00:00,165190.812232,3333684.7388,146.639989238,3786.35405212,70461.3381583,198.029901489,512897.948561,7134998.51178,163.689877194,5000.0,45518.4614257,1529.82730431,26491.545,58749.6,423306.929313,8657.0644616,277.991271787,51471.5938732,9752864.9011,52.2754878495,4104.0,800544.07688,62.5334602458,837.280927868,350018.312,103962236.785,7301.98390735,5850.47320805,47342450.8071,4111.45862396
