timeindex,AT-hydro-phs,AT-hydro-reservoir,AT-lithium-battery,BE-hydro-phs,BE-hydro-reservoir,BE-lithium-battery,CH-hydro-phs,CH-hydro-reservoir,CH-lithium-battery,CZ-hydro-phs,CZ-hydro-reservoir,CZ-lithium-battery,DE-cavern-acaes,DE-flex-decentral_heat-tes,DE-hydro-phs,DE-hydro-reservoir,DE-hydrogen-storage,DE-lithium-battery,DK-lithium-battery,FR-hydro-phs,FR-hydro-reservoir,FR-lithium-battery,LU-hydro-phs,LU-hydro-reservoir,LU-lithium-battery,NL-lithium-battery,NO-hydro-phs,NO-hydro-reservoir,PL-hydro-phs,PL-lithium-battery,SE-hydro-reservoir,SE-lithium-battery
2030-05-17 14:00:00,82441.8957596,441912.324751,516.92355,4600.0,65532.7379179,680.97315,247394.367023,1406032.89205,524.770488652,3097.34846485,51526.5501243,5260.67685,3000.0,52312.306946,58749.6,497042.054775,62743.2900969,81250.0,1866.15,82500.0,8377269.25878,7335.9,4104.0,785638.027461,215.03625,2879.1906,350018.312,82734333.6698,4281.96077753,4857.32016797,38683474.0474,3870.43144218
2030-05-17 15:00:00,82441.8957596,443039.097986,516.92355,4600.0,65537.603962,680.97315,247394.367023,1408901.35789,524.770488652,3097.34846485,51536.8247414,5260.67685,3000.0,52312.306946,58749.6,497139.025604,62743.2900969,81250.0,1866.15,82500.0,8378979.50228,7335.9,4104.0,785645.59131,215.03625,2879.1906,350018.312,82760296.0161,4281.96077753,4857.32016797,38705669.1558,3698.08991193
2030-05-17 16:00:00,82441.8957596,439379.808967,516.92355,4600.0,65542.4690413,680.97315,242090.827451,1410156.63011,524.770488652,3097.34846485,51497.0942001,5260.67685,3000.0,52312.306946,58749.6,496240.047547,62743.2900969,81250.0,1866.15,81217.9251689,8380687.03825,7335.9,4104.0,785653.15366,215.03625,2879.1906,350018.312,82785981.581,4281.96077753,4857.32016797,38727650.9004,3525.74838167
2030-05-17 17:00:00,82098.4553828,435721.933293,516.92355,4600.0,65547.3331707,567.339444468,242090.827451,1404422.52076,524.770488652,3097.34846485,51457.3585149,5260.67685,3000.0,52312.306946,58749.6,495341.020657,62743.2900969,70170.5800665,1638.87594216,81217.9251689,8378964.61885,6111.76142653,4104.0,785660.714533,215.03625,2398.74126538,350018.312,82811335.408,4281.96077753,4857.32016797,38749594.7743,3353.40685142
2030-05-17 18:00:00,81534.8098496,432065.42859,430.664732801,4600.0,65552.1963301,453.705738936,236787.287878,1403156.51273,524.770488652,3097.34846485,51417.617691,5078.88051149,3000.0,49312.7543659,58749.6,494441.94486,62743.2900969,56612.4264528,1327.47226996,81217.9251689,8375128.84816,6111.76142653,4104.0,785668.273898,179.153240646,1918.29193076,350018.312,82835893.9473,4281.96077753,4857.32016797,38771859.9596,3181.06532117
2030-05-17 19:00:00,81528.2411135,428410.252501,430.664732801,4600.0,65557.0584639,340.072033404,236787.287878,1397027.98191,428.482325596,3097.34846485,51377.8717243,4201.03355957,3000.0,48529.1143524,58749.6,493542.819955,62743.2900969,43054.2728391,1016.06859776,80443.7408437,8368631.20636,6111.76142653,4104.0,785675.831669,143.270231292,1437.84259614,350018.312,82845378.5476,4281.96077753,4857.32016797,38794531.0689,4157.66732593
2030-05-17 20:00:00,81528.2411135,424756.362691,430.664732801,4600.0,65561.9194818,226.438327872,236787.287878,1390988.44666,428.482325596,3097.34846485,51338.1206011,4201.03355957,3000.0,48529.1143524,58749.6,492643.645612,62743.2900969,29496.1192255,1016.06859776,80443.7408437,8362803.30802,4887.62285306,4104.0,785683.387705,143.270231292,1109.57064727,350018.312,82869029.18,4281.96077753,4857.32016797,38819201.4243,3985.32579568
2030-05-17 21:00:00,81528.2411135,422511.528307,430.664732801,4600.0,65566.7792581,226.438327872,236787.287878,1385253.04368,428.482325596,3097.34846485,51298.3642986,4201.03355957,3000.0,48529.1143524,58749.6,491744.421377,62743.2900969,23994.7277236,704.664925566,80443.7408437,8357910.76885,4887.62285306,4104.0,785690.941812,107.387221938,968.211086527,350018.312,82892623.7613,4281.96077753,4857.32016797,38844352.543,2836.38226066
2030-05-17 22:00:00,81528.2411135,419410.185936,430.664732801,4600.0,65571.6376319,226.438327872,236787.287878,1379389.02478,428.482325596,3097.34846485,51258.6027843,4201.03355957,3000.0,48529.1143524,58749.6,490845.146664,62743.2900969,23994.7277236,562.219983654,80443.7408437,8358746.61934,3663.48427959,4104.0,785698.493739,71.5042125843,968.211086527,350018.312,82916506.8802,4281.96077753,4857.32016797,38867858.9957,2664.04073041
2030-05-17 23:00:00,81528.2411135,416611.814375,430.664732801,4600.0,65576.4944075,226.438327872,231483.748305,1380110.61088,428.482325596,3097.34846485,51218.8360165,4201.03355957,3000.0,48529.1143524,58749.6,489945.820762,62743.2900969,23994.7277236,562.219983654,79135.1011355,8360434.98761,3663.48427959,4104.0,785706.043181,71.5042125843,968.211086527,350018.312,82940406.0131,4281.96077753,4857.32016797,38890399.4358,3640.64273518
2030-05-18 00:00:00,81528.2411135,414157.508866,430.664732801,4600.0,65581.3493537,226.438327872,226180.208732,1381641.87216,428.482325596,3097.34846485,51179.0639442,4201.03355957,3000.0,48529.1143524,58749.6,489046.442834,62743.2900969,23994.7277236,562.219983654,79135.1011355,8362120.60061,3663.48427959,4104.0,785713.589779,71.5042125843,968.211086527,350018.312,82949498.1869,4281.96077753,4857.32016797,38913887.3092,3468.30120492
2030-05-18 01:00:00,81528.2411135,411711.815059,430.664732801,4600.0,65586.2022124,226.438327872,226180.208732,1380410.17512,428.482325596,3097.34846485,51139.2865088,4201.03355957,3000.0,48529.1143524,58749.6,488147.011942,62743.2900969,23994.7277236,562.219983654,79135.1011355,8363803.45744,3663.48427959,4104.0,785721.133133,71.5042125843,968.211086527,350018.312,82973041.9321,4281.96077753,4857.32016797,38937002.2185,3295.95967467
2030-05-18 02:00:00,81528.2411135,408773.592927,430.664732801,4600.0,65591.0527312,226.438327872,226180.208732,1377811.35193,428.482325596,3097.34846485,51099.5036516,4201.03355957,3000.0,48529.1143524,58749.6,487247.527173,62743.2900969,23994.7277236,562.219983654,79135.1011355,8365483.55794,3663.48427959,4104.0,785728.67285,71.5042125843,968.211086527,350018.312,82996740.7833,4281.96077753,4857.32016797,38959210.599,3123.61814442
2030-05-18 03:00:00,81528.2411135,405127.525634,430.664732801,4600.0,65595.9006711,226.438327872,220876.66916,1378050.68563,428.482325596,3097.34846485,51059.7153156,4201.03355957,3000.0,48529.1143524,58749.6,486347.987665,62743.2900969,23994.7277236,562.219983654,79135.1011355,8367160.90261,3663.48427959,4104.0,785736.208557,71.5042125843,968.211086527,350018.312,83020465.463,4281.96077753,4857.32016797,38979146.3494,2951.27661417
2030-05-18 04:00:00,81070.4922115,401482.409721,430.664732801,4600.0,65600.7458068,226.438327872,220876.66916,1372329.90409,428.482325596,3097.34846485,51019.9214455,4201.03355957,3000.0,48529.1143524,58749.6,485448.39261,62743.2900969,20021.7972825,562.219983654,79135.1011355,8364474.97666,3663.48427959,4104.0,785743.739906,71.5042125843,968.211086527,350018.312,83043114.9504,4281.96077753,4857.32016797,38996851.8071,2778.93508391
2030-05-18 05:00:00,80370.7409251,397838.205008,430.664732801,4600.0,65605.5879266,226.438327872,220876.66916,1366462.91122,428.482325596,3097.34846485,50980.121988,4201.03355957,3000.0,48529.1143524,58749.6,484548.741251,62743.2900969,14247.1244671,250.816311456,79135.1011355,8358987.82207,2439.34570612,4104.0,785751.266567,71.5042125843,968.211086527,350018.312,83051804.817,4281.96077753,4857.32016797,39014757.6238,2606.59355366
2030-05-18 06:00:00,80370.7409251,394194.871832,430.664732801,4600.0,65610.4268325,226.438327872,215573.129587,1367697.835,428.482325596,3097.34846485,50940.3168912,4201.03355957,3000.0,48529.1143524,58749.6,483649.032885,62743.2900969,14247.1244671,250.816311456,79135.1011355,8352547.47335,2439.34570612,4104.0,785758.788233,71.5042125843,968.211086527,350018.312,83072686.286,4281.96077753,4857.32016797,39033014.6596,2434.25202341
2030-05-18 07:00:00,80370.7409251,394975.252861,430.664732801,4600.0,65615.2623402,226.438327872,215573.129587,1369068.6205,428.482325596,3097.34846485,50900.5061053,4201.03355957,3000.0,48529.1143524,58749.6,483745.16686,62743.2900969,14247.1244671,250.816311456,79135.1011355,8354213.81288,1571.59712437,4104.0,785766.304616,71.5042125843,968.211086527,350018.312,83093553.3796,4281.96077753,4857.32016797,39050807.5306,3410.85402817
2030-05-18 08:00:00,80370.7409251,396121.063814,430.664732801,4600.0,65620.0942787,280.92077586,215573.129587,1371889.2703,428.482325596,3097.34846485,50910.6895821,4201.03355957,3000.0,48529.1143524,58749.6,483841.242577,62743.2900969,18770.3653208,515.509432825,79135.1011355,8355877.40897,1571.59712437,4104.0,785773.815451,71.5042125843,968.211086527,350018.312,83114518.7658,4281.96077753,4857.32016797,39070040.7646,3238.51249792
2030-05-18 09:00:00,80370.7409251,397267.630387,430.664732801,4600.0,65624.922491,280.92077586,215573.129587,1374706.79365,428.482325596,3097.34846485,50920.8672749,4201.03355957,3000.0,48529.1143524,58749.6,483937.25949,62743.2900969,30294.7958925,780.202554193,79135.1011355,8357538.26609,2133.31106275,4104.0,785781.320494,93.0340181966,1245.66286229,350018.312,83135456.7226,4281.96077753,4857.32016797,39089534.4363,3066.17096767
2030-05-18 10:00:00,80370.7409251,398414.914969,430.664732801,4600.0,65629.7468335,377.509425562,215573.129587,1377521.17826,428.482325596,3097.34846485,50931.0391392,4201.03355957,3000.0,48529.1143524,58749.6,484033.217105,62743.2900969,41819.2264641,1044.89567556,79135.1011355,8359196.38937,3173.8288502,4104.0,785788.819521,123.534576147,1654.04479672,350018.312,83143749.2724,4281.96077753,4857.32016797,39109139.5964,2893.82943742
2030-05-18 11:00:00,80370.7409251,399562.880461,430.664732801,4600.0,65634.5671763,474.098075264,215573.129587,1380332.4157,428.482325596,3097.34846485,50941.2051319,4201.03355957,3000.0,52312.306946,58749.6,484129.11498,62743.2900969,53343.6570357,1309.58879693,79135.1011355,8360851.78459,4214.34663765,4104.0,785796.312332,154.035134098,2062.42673115,350018.312,83164419.1542,4281.96077753,4857.32016797,39128835.4085,2721.48790716
2030-05-18 12:00:00,80370.7409251,400711.490277,430.664732801,4600.0,65639.3834032,570.686724967,215573.129587,1383140.50142,428.482325596,3097.34846485,50951.3652118,4201.03355957,3000.0,52312.306946,58749.6,484224.952726,62743.2900969,64868.0876073,1574.2819183,79135.1011355,8362504.4582,5254.8644251,4104.0,785803.798745,184.535692049,2470.80866557,350018.312,83184563.7321,4281.96077753,4857.32016797,39148306.0619,2549.14637691
2030-05-18 13:00:00,80370.7409251,401860.708347,430.664732801,4600.0,65644.1954115,667.275374669,215573.129587,1385945.4347,428.482325596,3097.34846485,50961.5193394,4201.03355957,3000.0,52312.306946,58749.6,484320.730007,62743.2900969,76392.5181789,1838.97503967,79135.1011355,8364154.41731,6295.38221255,4104.0,785811.2786,215.03625,2879.1906,350018.312,83204591.8112,4281.96077753,4857.32016797,39167456.6191,2376.80484666
2030-05-18 14:00:00,80370.7409251,403010.499111,430.664732801,4600.0,65649.0031123,667.275374669,215573.129587,1388747.21871,428.482325596,3097.34846485,50971.667477,4201.03355957,3000.0,52312.306946,58749.6,484416.446538,62743.2900969,81250.0,1866.15,79135.1011355,8365801.66968,7335.9,4104.0,785818.75176,215.03625,2879.1906,350018.312,83224862.9535,4281.96077753,4857.32016797,39186055.6273,2204.46331641
2030-05-18 15:00:00,80370.7409251,404160.827525,430.664732801,4600.0,65653.80643,680.97315,215573.129587,1391545.86044,428.482325596,3097.34846485,50981.8095886,4201.03355957,3000.0,52312.306946,58749.6,484512.102089,62743.2900969,81250.0,1866.15,79135.1011355,8367446.22376,7335.9,4104.0,785826.218106,215.03625,2879.1906,350018.312,83232781.74,4281.96077753,4857.32016797,39203497.0414,3181.06532117
2030-05-18 16:00:00,80370.7409251,400686.679072,430.664732801,4600.0,65658.6053031,680.97315,210269.590014,1393460.21644,428.482325596,3097.34846485,50941.9456399,4201.03355957,3000.0,52312.306946,58749.6,483611.79648,62743.2900969,81250.0,1866.15,79135.1011355,8365966.91601,7335.9,4104.0,785833.677544,215.03625,2879.1906,350018.312,83252918.3375,4281.96077753,4857.32016797,39222452.2756,3008.72379092
2030-05-18 17:00:00,80370.7409251,397050.461702,430.664732801,4600.0,65663.3996833,680.97315,210269.590014,1387908.4782,428.482325596,3097.34846485,50902.0755985,4201.03355957,3000.0,52312.306946,58749.6,482711.429583,62743.2900969,81250.0,1866.15,76795.90201,8361378.73871,6865.70599694,4104.0,785841.129998,215.03625,2879.1906,350018.312,83272935.5607,4281.96077753,4857.32016797,39241860.0599,2836.38226066
2030-05-18 18:00:00,80370.7409251,393414.679926,430.664732801,4600.0,65668.1895362,680.97315,210269.590014,1382054.1206,428.482325596,3097.34846485,50862.1994336,4076.76671407,3000.0,52312.306946,58412.1604397,481811.001326,62743.2900969,81250.0,1866.15,71874.2391089,8354818.25508,6865.70599694,4104.0,785848.575414,215.03625,2879.1906,350018.312,83292792.5633,4281.96077753,4857.32016797,39261609.8765,3812.98426543
2030-05-18 19:00:00,80370.7409251,389779.300753,430.664732801,4600.0,65672.9748409,680.97315,210113.164319,1375853.34052,428.482325596,3097.34846485,50822.3171163,3198.91976215,3000.0,52312.306946,58412.1604397,480910.511686,62743.2900969,81250.0,1866.15,67392.284455,8348255.11347,6865.70599694,4104.0,785856.013761,215.03625,2879.1906,350018.312,83312825.3268,4281.96077753,4857.32016797,39284023.1476,4789.58627019
2030-05-18 20:00:00,80370.7409251,386611.310498,430.664732801,4600.0,65677.7555902,680.97315,210090.679799,1369649.5111,428.482325596,2673.27751673,50782.4286193,3198.91976215,3000.0,52312.306946,58412.1604397,480009.960694,62743.2900969,81250.0,1866.15,65694.7175264,8341689.32563,5641.56742347,4104.0,785863.445027,215.03625,2879.1906,350018.312,83320412.467,4281.96077753,4857.32016797,39309001.1356,4617.24473994
2030-05-18 21:00:00,80370.7409251,383887.27948,430.664732801,4600.0,65682.5317904,680.97315,204787.140226,1370430.90477,428.482325596,2673.27751673,50742.533917,3198.91976215,3000.0,52312.306946,58412.1604397,479109.348434,62743.2900969,81250.0,1866.15,65694.7175264,8335645.82149,5641.56742347,4104.0,785870.869222,215.03625,2879.1906,350018.312,83342181.2896,4281.96077753,4857.32016797,39335153.6037,3468.30120492
2030-05-18 22:00:00,80370.7409251,382261.580678,430.664732801,4600.0,65687.3034616,680.97315,200170.503444,1373208.07101,428.482325596,2673.27751673,50702.6329857,3198.91976215,3000.0,52312.306946,58412.1604397,478208.67504,62743.2900969,81250.0,1866.15,65694.7175264,8334261.68851,5641.56742347,4104.0,785878.286376,215.03625,2879.1906,350018.312,83364837.6234,4281.96077753,4857.32016797,39359921.5548,3295.95967467
2030-05-18 23:00:00,80370.7409251,381490.287285,430.664732801,4600.0,65692.0706374,680.97315,200170.503444,1373116.17153,428.482325596,2673.27751673,50662.7258035,3198.91976215,3000.0,52312.306946,58412.1604397,478303.840702,62743.2900969,81250.0,1866.15,65694.7175264,8334517.6508,5641.56742347,4104.0,785885.696543,215.03625,2879.1906,350018.312,83388058.7972,4281.96077753,4857.32016797,39384688.1901,3123.61814442
2030-05-19 00:00:00,80370.7409251,380903.157086,430.664732801,4600.0,65696.8333651,680.97315,200170.503444,1373114.96237,428.482325596,2673.27751673,50622.8123501,3198.91976215,3000.0,52312.306946,58412.1604397,478398.945659,62743.2900969,81250.0,1866.15,65694.7175264,8336138.40862,5641.56742347,4104.0,785893.099796,215.03625,2879.1906,350018.312,83411492.58,4281.96077753,4857.32016797,39409004.7102,2951.27661417
2030-05-19 01:00:00,80370.7409251,380234.400787,430.664732801,4600.0,65701.5917031,680.97315,200170.503444,1373270.71419,428.482325596,2673.27751673,50582.892607,3198.91976215,3000.0,52312.306946,58412.1604397,478493.990194,62743.2900969,81250.0,1866.15,65694.7175264,8337756.58863,5641.56742347,4104.0,785900.496226,215.03625,2879.1906,350018.312,83434720.923,4281.96077753,4857.32016797,39432233.3597,3927.87861893
2030-05-19 02:00:00,80370.7409251,378492.844029,430.664732801,4600.0,65706.3457107,680.97315,200170.503444,1373707.50755,428.482325596,2673.27751673,50542.9665584,3198.91976215,3000.0,52312.306946,58412.1604397,478588.974583,62743.2900969,81250.0,1866.15,65694.7175264,8339372.20543,5641.56742347,4104.0,785907.885924,215.03625,2879.1906,350018.312,83441991.4582,4281.96077753,4857.32016797,39456133.0507,3755.53708868
2030-05-19 03:00:00,80370.7409251,375176.289362,430.664732801,4600.0,65711.0954455,680.97315,196897.978283,1376470.36526,428.482325596,2673.27751673,50503.0341908,3198.91976215,3000.0,52312.306946,58412.1604397,477687.999087,62743.2900969,81250.0,1866.15,65694.7175264,8340054.6015,5641.56742347,4104.0,785915.26898,215.03625,2879.1906,350018.312,83464561.8127,4281.96077753,4857.32016797,39477332.097,3583.19555843
2030-05-19 04:00:00,80280.5801719,371543.145217,345.035268796,4600.0,65715.8409636,680.97315,196897.978283,1370671.45028,428.482325596,2673.27751673,50463.0954932,3198.91976215,3000.0,52312.306946,58412.1604397,476786.963949,62743.2900969,81250.0,1866.15,65210.8976201,8333468.13396,5641.56742347,4104.0,785922.645482,215.03625,2879.1906,350018.312,83485768.0678,4281.96077753,4857.32016797,39496854.8691,3410.85402817
2030-05-19 05:00:00,79583.5220219,367910.112991,258.776451597,4393.74305249,65720.5823196,680.97315,196897.978283,1364838.55722,428.482325596,2673.27751673,50423.1504574,3198.91976215,2390.45721867,46766.4730355,58412.1604397,475885.869397,61074.2227179,81250.0,1866.15,58860.044659,8326879.14442,5437.74225179,4104.0,785930.015514,179.153240646,2879.1906,350018.312,83492917.9968,4281.96077753,4857.32016797,39514910.1059,3238.51249792
2030-05-19 06:00:00,79034.4908249,364277.170752,258.776451597,4393.74305249,65725.3195663,680.97315,196897.978283,1359364.54967,428.482325596,2673.27751673,50383.1990775,3198.91976215,2390.45721867,46766.4730355,58412.1604397,474984.715642,61074.2227179,81250.0,1866.15,53612.9822245,8320287.64576,5437.74225179,4104.0,785937.379159,179.153240646,2879.1906,350018.312,83500032.7087,4281.96077753,4857.32016797,39533777.2416,3066.17096767
2030-05-19 07:00:00,79034.4908249,360644.298159,258.776451597,4393.74305249,65730.0527548,680.97315,196897.978283,1355445.08834,428.482325596,2673.27751673,50343.2413503,3198.91976215,2390.45721867,46766.4730355,58412.1604397,474083.502879,61074.2227179,81250.0,1866.15,53612.9822245,8315615.96283,5437.74225179,4104.0,785944.736496,179.153240646,2879.1906,350018.312,83519221.9109,4281.96077753,4857.32016797,39553031.3991,4042.77297243
2030-05-19 08:00:00,79034.4908249,357011.476471,258.776451597,4393.74305249,65734.781935,680.97315,195508.994159,1358194.59039,428.482325596,2673.27751673,50303.2772749,3198.91976215,2390.45721867,46766.4730355,58412.1604397,474178.131285,61074.2227179,81250.0,1866.15,53612.9822245,8316089.20989,4213.60367832,4104.0,785952.087602,179.153240646,2879.1906,350018.312,83538614.992,4281.96077753,4857.32016797,39573284.4456,5019.3749772
2030-05-19 09:00:00,79034.4908249,357192.590803,258.776451597,4393.74305249,65739.5071548,680.97315,194936.585004,1360941.51044,332.194162541,2673.27751673,50263.3068532,3198.91976215,2390.45721867,46766.4730355,58412.1604397,474272.701024,61074.2227179,81250.0,1866.15,53612.9822245,8317687.2567,4213.60367832,4104.0,785959.432552,179.153240646,2879.1906,350018.312,83558246.2311,4281.96077753,4857.32016797,39595652.9053,4847.03344694
2030-05-19 10:00:00,79034.4908249,358347.339078,258.776451597,4393.74305249,65744.2284607,680.97315,194936.585004,1363685.87263,332.194162541,2673.27751673,50273.3300894,3198.91976215,2390.45721867,46766.4730355,58412.1604397,474367.21224,61074.2227179,81250.0,1866.15,53612.9822245,8319282.8415,4213.60367832,4104.0,785966.771418,179.153240646,2879.1906,350018.312,83577820.5537,4281.96077753,4857.32016797,39618313.9569,4674.69191669
2030-05-19 11:00:00,79034.4908249,359502.091603,258.776451597,4393.74305249,65748.9458974,680.97315,194936.585004,1366427.69874,332.194162541,2673.27751673,50283.3469905,3198.91976215,2390.45721867,46766.4730355,58412.1604397,474461.665061,61074.2227179,81250.0,1866.15,53612.9822245,8320875.97498,4213.60367832,4104.0,785974.10427,179.153240646,2879.1906,350018.312,83584791.075,4281.96077753,4857.32016797,39640593.4248,4502.35038644
2030-05-19 12:00:00,79034.4908249,360656.836017,258.776451597,4393.74305249,65753.6595082,680.97315,194936.585004,1369167.00815,332.194162541,2673.27751673,50293.3575659,3198.91976215,2390.45721867,46766.4730355,58412.1604397,474556.059602,61074.2227179,81250.0,1866.15,53612.9822245,8322466.66741,4213.60367832,4104.0,785981.431175,179.153240646,2879.1906,350018.312,83604712.7483,4281.96077753,4857.32016797,39662648.932,4330.00885619
2030-05-19 13:00:00,79034.4908249,357024.043556,258.776451597,4393.74305249,65758.3693347,680.97315,193466.269706,1371903.81786,332.194162541,2673.27751673,50253.3618274,3198.91976215,2390.45721867,46766.4730355,58412.1604397,474650.395959,61074.2227179,81250.0,1866.15,53612.9822245,8324054.9286,4213.60367832,4104.0,785988.752197,179.153240646,2879.1906,350018.312,83624844.7171,4281.96077753,4857.32016797,39684846.2411,4157.66732593
2030-05-19 14:00:00,79034.4908249,353898.967945,258.776451597,4393.74305249,65763.075417,680.97315,193466.269706,1367032.66807,332.194162541,2673.27751673,50213.3597896,2859.70817539,2390.45721867,46766.4730355,58412.1604397,473748.77421,61074.2227179,81250.0,1866.15,53612.9822245,8325640.76795,4213.60367832,4104.0,785996.067399,179.153240646,2879.1906,350018.312,83644619.1634,4281.96077753,4857.32016797,39706650.11,3985.32579568
2030-05-19 15:00:00,79013.767084,350266.11182,172.517634398,4393.74305249,65767.7777933,680.97315,193466.269706,1361825.80791,332.194162541,2673.27751673,50173.3514694,2859.70817539,2390.45721867,42875.5632731,52456.8828614,472847.094419,61074.2227179,81250.0,1866.15,53612.9822245,8320525.80576,4213.60367832,4104.0,786003.376841,179.153240646,2691.00077952,350018.312,83664273.7295,4281.96077753,4857.32016797,39726960.978,4961.92780044
2030-05-19 16:00:00,75693.8037317,346633.214098,172.517634398,4393.74305249,65772.4765004,567.339444468,188162.730133,1360690.6059,332.194162541,2673.27751673,50133.3368865,2859.70817539,2390.45721867,42875.5632731,42078.8113413,471945.356634,56330.8062277,81250.0,1866.15,49721.6868464,8313909.82785,4213.60367832,4104.0,786010.680579,179.153240646,2314.13453207,350018.312,83671142.0334,4281.96077753,4857.32016797,39748097.073,4789.58627019
2030-05-19 17:00:00,68701.7074565,343000.270397,172.517634398,3929.41746016,65777.1715737,567.339444468,188162.730133,1354678.62484,332.194162541,2673.27751673,50093.3160628,2859.70817539,2390.45721867,38443.8435874,42078.8113413,471043.560885,55996.5423358,67691.8463863,1554.7463278,43370.8338854,8307778.82479,4213.60367832,3028.35874596,786017.978669,179.153240646,1833.68519745,350018.312,83690423.9187,4281.96077753,4857.32016797,39768698.3555,4617.24473994
2030-05-19 18:00:00,61709.6111813,339367.277931,172.517634398,3041.89166906,65781.8630465,567.339444468,182859.19056,1353060.87137,332.194162541,2673.27751673,50053.2890231,2807.6177012,2390.45721867,38443.8435874,30772.4455497,470141.707187,51253.1258455,64366.1751932,1554.7463278,38738.4158383,8301158.06195,4213.60367832,3028.35874596,786025.271162,179.153240646,1833.68519745,350018.312,83709609.9087,4281.96077753,4857.32016797,39788887.7377,4444.90320969
2030-05-19 19:00:00,56031.8045591,335734.235506,172.517634398,2541.25593518,65786.5509509,453.705738936,182616.548572,1346795.9065,332.194162541,1618.55208933,50013.2557944,2807.6177012,2390.45721867,34342.602292,30772.4455497,469239.795536,46509.7093553,52989.2446537,1554.7463278,35074.2258272,8294534.91768,4213.60367832,3028.35874596,786032.558109,179.153240646,1833.68519745,350018.312,83728951.3305,4281.96077753,4857.32016797,39810182.7554,4444.90320969
2030-05-19 20:00:00,54507.1553746,332101.143529,172.517634398,1213.35031604,65791.2353172,453.705738936,177313.008999,1345105.71527,332.194162541,1177.77486859,49973.2164065,2807.6177012,2390.45721867,31274.8326609,19466.0797581,468337.825915,41766.292865,52989.2446537,1554.7463278,29732.0385379,8287909.39876,4213.60367832,3028.35874596,786039.839555,179.153240646,1353.23586283,350018.312,83748122.4689,4281.96077753,4857.32016797,39833304.8198,4272.56167944
2030-05-19 21:00:00,49194.5014796,328468.003997,172.517634398,1213.35031604,65795.9161742,453.705738936,175855.304296,1338835.85353,332.194162541,1177.77486859,49933.1708916,2807.6177012,2390.45721867,29301.3534507,19466.0797581,467435.798289,41766.292865,49757.0305732,1554.7463278,26122.5689397,8281281.51153,4213.60367832,3028.35874596,786047.115547,179.153240646,1353.23586283,350018.312,83754915.2747,4281.96077753,4857.32016797,39856792.6091,4100.22014918
2030-05-19 22:00:00,49194.5014796,324834.820508,172.517634398,1213.35031604,65800.593549,453.705738936,170551.764724,1337566.67016,332.194162541,1177.77486859,49893.1192844,2807.6177012,2390.45721867,29301.3534507,19466.0797581,466533.712605,37947.331922,49757.0305732,1243.3426556,26122.5689397,8275580.59682,4213.60367832,2388.95043531,786054.386126,143.270231292,1353.23586283,350018.312,83775385.5539,4281.96077753,4857.32016797,39878833.2326,5076.82215395
2030-05-19 23:00:00,49194.5014796,321201.598252,172.517634398,1213.35031604,65805.2674671,340.072033404,170551.764724,1331765.58981,332.194162541,1177.77486859,49853.0616223,2807.6177012,2390.45721867,29301.3534507,18707.5477848,465631.568797,37947.331922,49757.0305732,1243.3426556,26122.5689397,8270001.62863,4213.60367832,2388.95043531,786061.651332,143.270231292,1353.23586283,350018.312,83796232.333,4281.96077753,4857.32016797,39901258.748,4904.48062369
2030-05-20 00:00:00,49194.5014796,317568.344015,172.517634398,1213.35031604,65809.9379523,340.072033404,165248.225151,1330673.59888,332.194162541,1177.77486859,49812.9979451,2807.6177012,2390.45721867,29301.3534507,18707.5477848,464729.366779,37947.331922,49757.0305732,1243.3426556,20499.1764759,8271563.67021,4213.60367832,2388.95043531,786068.911202,143.270231292,1353.23586283,350018.312,83817240.7416,4281.96077753,4857.32016797,39922906.0383,4732.13909344
2030-05-20 01:00:00,49194.5014796,313935.06591,172.517634398,1213.35031604,65814.6050271,340.072033404,165248.225151,1325262.61689,332.194162541,1177.77486859,49772.9282939,2807.6177012,2390.45721867,29301.3534507,18707.5477848,463827.106452,37947.331922,49757.0305732,1243.3426556,20499.1764759,8269655.72697,4213.60367832,2388.95043531,786076.16577,143.270231292,1353.23586283,350018.312,83838379.4385,4281.96077753,4857.32016797,39943321.1243,5708.74109821
2030-05-20 02:00:00,49194.5014796,310301.772295,172.517634398,1213.35031604,65819.2687117,340.072033404,159944.685578,1324339.32024,332.194162541,1177.77486859,49732.8527066,2807.6177012,2390.45721867,29301.3534507,18707.5477848,462924.787699,37947.331922,49757.0305732,1243.3426556,20499.1764759,8266592.83409,4213.60367832,2388.95043531,786083.415069,143.270231292,1353.23586283,350018.312,83845108.3939,4281.96077753,4857.32016797,39963711.0849,5536.39956795
2030-05-20 03:00:00,49194.5014796,306668.471505,172.517634398,1213.35031604,65823.9290246,227.267411064,159944.685578,1318054.61135,332.194162541,1177.77486859,49692.7712164,2807.6177012,2390.45721867,28982.0328567,18707.5477848,462022.410387,33203.9154318,49757.0305732,1243.3426556,20499.1764759,8261092.12502,4213.60367832,1980.46361636,786090.659127,143.270231292,1353.23586283,350018.312,83866218.265,4281.96077753,4857.32016797,39982755.032,5364.0580377
